"Num_Acc","num_veh","id_usa","date","ville","id_code_insee","latitude","longitude","descr_cat_veh","descr_agglo","descr_athmo","descr_lum","descr_etat_surf","description_intersection","an_nais","age","place","descr_dispo_secu","descr_grav","descr_motif_traj","descr_type_col"
200900032538,"A01",816048,"2009-11-26 10:00:00","PARIS 02","75102",48.8691,2.3473,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Normale","Plein jour","Mouillée","Intersection en X","1981","42","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032539,"A01",816050,"2009-11-26 10:15:00","PARIS 10","75110",48.8761,2.3602,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection à plus de 4 branches","1972","51","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032546,"B01",816064,"2009-11-26 14:40:00","PARIS 11","75111",48.8584,2.3795,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Normale","Plein jour","Normale","Intersection en X","1953","70","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032548,"B01",816067,"2009-11-26 15:15:00","PARIS 09","75109",48.876,2.3375,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en X","1980","43","1","Utilisation d'une ceinture de sécurité ","Indemne","Domicile – travail","Deux véhicules – Par le coté"
200900032551,"A01",816073,"2009-11-26 18:10:00","PARIS 14","75114",48.8296,2.3267,"VL seul","En agglomération","Pluie légère","Crépuscule ou aube","Mouillée","Intersection en X","1958","65","1","Utilisation d'une ceinture de sécurité ","Indemne","Autre","Deux véhicules – Par le coté"
200900032553,"A01",816075,"2009-11-26 20:20:00","PARIS 11","75111",48.8584,2.3795,"VL seul","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Mouillée","Intersection à plus de 4 branches","1940","83","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032559,"A01",816090,"2009-11-26 21:10:00","PARIS 12","75112",48.8352,2.4458,"VL seul","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Mouillée","Intersection à plus de 4 branches","1979","44","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032559,"B01",816089,"2009-11-26 21:10:00","PARIS 12","75112",48.8352,2.4458,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Mouillée","Intersection à plus de 4 branches","1978","45","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032564,"B01",816099,"2009-11-27 16:55:00","PARIS 17","75117",48.8872,2.3075,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Normale","Plein jour","Normale","Hors intersection","1981","42","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032574,"A01",816120,"2009-11-27 09:40:00","PARIS 16","75116",48.86,2.262,"VL seul","En agglomération","Normale","Plein jour","Normale","Place","1946","77","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032576,"B01",816123,"2009-11-27 10:15:00","PARIS 11","75111",48.8584,2.3795,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en X","1960","63","1","Présence de ceinture de sécurité non utilisée ","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032578,"B01",816127,"2009-11-27 11:35:00","PARIS 08","75108",48.8722,2.3124,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en T","1954","69","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032584,"B01",816141,"2009-11-27 18:10:00","PARIS 18","75118",48.8925,2.3444,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1962","61","1","Utilisation d'une ceinture de sécurité ","Indemne","Domicile – travail","Deux véhicules – Par le coté"
200900032586,"A01",816144,"2009-11-27 19:00:00","PARIS 13","75113",48.8283,2.3627,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1950","73","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032589,"B01",816149,"2009-11-27 22:30:00","PARIS 16","75116",48.86,2.262,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection en X","1985","38","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032590,"B01",816153,"2009-11-28 01:50:00","PARIS 15","75115",48.8412,2.3002,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection en T","1970","53","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032592,"A01",816157,"2009-11-28 06:28:00","PARIS 12","75112",48.8352,2.4458,"VL seul","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Mouillée","Intersection à plus de 4 branches","1974","49","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Domicile – travail","Deux véhicules – Par le coté"
200900032593,"A01",816159,"2009-11-28 08:00:00","PARIS 12","75112",48.8352,2.4458,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Pluie légère","Crépuscule ou aube","Mouillée","Intersection en X","1968","55","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032597,"A01",816165,"2009-11-28 17:10:00","PARIS 12","75112",48.8352,2.4458,"VL seul","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Mouillée","Hors intersection","1972","51","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032604,"A01",816184,"2009-11-28 19:00:00","PARIS 13","75113",48.8283,2.3627,"VL seul","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Mouillée","Hors intersection","1951","72","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032605,"A01",816186,"2009-11-28 19:10:00","PARIS 05","75105",48.8448,2.3551,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Mouillée","Intersection en X","1952","71","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032608,"B01",816192,"2009-11-28 19:35:00","PARIS 12","75112",48.8352,2.4458,"VL seul","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Flaques","Intersection à plus de 4 branches","1968","55","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032610,"A01",816197,"2009-11-24 08:10:00","PARIS 04","75104",48.8566,2.3522,"VL seul","En agglomération","Normale","Crépuscule ou aube","Mouillée","Intersection en Y","1958","65","1","Utilisation d'une ceinture de sécurité ","Indemne","Domicile – travail","Deux véhicules – Par le coté"
200900032611,"A01",816199,"2009-11-24 08:30:00","PARIS 13","75113",48.8283,2.3627,"VL seul","En agglomération","Normale","Plein jour","Mouillée","Hors intersection","1968","55","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032615,"A01",816206,"2009-11-24 14:00:00","PARIS 15","75115",48.8412,2.3002,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1920","103","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032616,"B01",816207,"2009-11-24 14:15:00","PARIS 08","75108",48.8722,2.3124,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en T","1976","47","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032620,"A01",816217,"2009-11-24 15:40:00","PARIS 04","75104",48.8566,2.3522,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en T","1981","42","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032624,"A01",816226,"2009-11-24 17:58:00","PARIS 20","75120",48.8632,2.4001,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1985","38","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032635,"A01",816247,"2009-11-29 03:45:00","PARIS 17","75117",48.8872,2.3075,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection en X","1953","70","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032635,"B01",816245,"2009-11-29 03:45:00","PARIS 17","75117",48.8872,2.3075,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection en X","1987","36","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032639,"A01",816256,"2009-11-29 12:30:00","PARIS 12","75112",48.8352,2.4458,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1954","69","1","Présence de ceinture de sécurité non utilisée ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032642,"A01",816262,"2009-11-29 16:20:00","PARIS 02","75102",48.8691,2.3473,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Pluie légère","Plein jour","Mouillée","Intersection en T","1961","62","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032647,"A01",816274,"2009-11-30 09:30:00","PARIS 18","75118",48.8925,2.3444,"Motocyclette > 125 cm3","En agglomération","Normale","Plein jour","Normale","Hors intersection","1953","70","1","Utilisation d'un casque ","Indemne","Domicile – travail","Deux véhicules – Par le coté"
200900032648,"A01",816275,"2009-11-30 09:30:00","PARIS 17","75117",48.8872,2.3075,"VL seul","En agglomération","Temps couvert","Plein jour","Normale","Hors intersection","1971","52","1","Utilisation d'une ceinture de sécurité ","Indemne","Domicile – travail","Deux véhicules – Par le coté"
200900032654,"A01",816286,"2009-11-30 15:50:00","PARIS 02","75102",48.8691,2.3473,"VL seul","En agglomération","Normale","Plein jour","Normale","Intersection en X","1954","69","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032657,"A01",816292,"2009-11-30 18:05:00","PARIS 12","75112",48.8352,2.4458,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Pluie forte","Nuit avec éclairage public allumé","Mouillée","Hors intersection","1957","66","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Domicile – travail","Deux véhicules – Par le coté"
200900032661,"A01",816301,"2009-11-30 20:40:00","PARIS 07","75107",48.8567,2.3208,"VL seul","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Mouillée","Intersection en T","1973","50","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032677,"B01",816330,"2009-11-02 13:00:00","PARIS 09","75109",48.876,2.3375,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Pluie légère","Plein jour","Mouillée","Intersection en T","1978","45","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032680,"B01",816335,"2009-11-02 14:35:00","PARIS 20","75120",48.8632,2.4001,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1933","90","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032683,"A01",816342,"2009-11-02 16:35:00","PARIS 16","75116",48.86,2.262,"VL seul","En agglomération","Normale","Plein jour","Normale","Hors intersection","1953","70","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032689,"A01",816354,"2009-11-02 19:10:00","PARIS 11","75111",48.8584,2.3795,"VL seul","En agglomération","Autre","Nuit avec éclairage public allumé","Normale","Intersection en X","1975","48","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032693,"A01",816362,"2009-11-02 20:00:00","PARIS 01","75101",48.8626,2.3364,"VU seul 1,5T <= PTAC <= 3,5T avec ou sans remorque ","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Intersection à plus de 4 branches","1979","44","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Domicile – travail","Deux véhicules – Par le coté"
200900032706,"B01",816388,"2009-11-04 17:50:00","PARIS 04","75104",48.8566,2.3522,"VL seul","En agglomération","Pluie légère","Crépuscule ou aube","Mouillée","Intersection en X","1958","65","1","Utilisation d'une ceinture de sécurité ","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032707,"A01",816389,"2009-11-04 17:51:00","PARIS 12","75112",48.8352,2.4458,"VL seul","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Mouillée","Intersection en T","1970","53","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
200900032708,"A01",816391,"2009-11-04 18:15:00","PARIS 13","75113",48.8283,2.3627,"VL seul","En agglomération","Pluie légère","Nuit avec éclairage public allumé","Mouillée","Hors intersection","1960","63","1","Présence d'une ceinture de sécurité - Utilisation non déterminable","Indemne","Promenade – loisirs","Deux véhicules – Par le coté"
200900032710,"A01",816396,"2009-11-04 19:10:00","PARIS 16","75116",48.86,2.262,"VL seul","En agglomération","Normale","Nuit avec éclairage public allumé","Normale","Hors intersection","1985","38","1","Utilisation d'une ceinture de sécurité ","Indemne","Utilisation professionnelle","Deux véhicules – Par le coté"
